Iteration,SMT1,SMT2,SMT3,SMT4,CCx,WP,Kcb,HI0,a_HI,Zmax,Fitness
1,30.670990099647202,55.597793945621675,58.783990999397155,33.54965884097799,0.9719646292619707,32.834055320083685,1.0046514525250676,0.5499987887191585,9.97870672173,1.3548085213906365,0.37354167517494363
2,30.0,57.810447774858254,59.00514905548573,39.94957402997442,0.9798898300538895,34.998945272133454,1.0003610937615874,0.55,0.5020965105990379,2.115837517889643,0.3152066354229071
3,33.28017858744711,58.97467686860848,52.92507308903344,35.77996280606588,0.8832517005496935,33.37930924130658,1.0142611678446298,0.5492708623882512,9.897430616286334,1.9109893813544392,0.4147209585512562
4,30.17376858613739,55.05294314646565,64.54093666672064,40.931899921341746,0.9126503787587056,32.160744279853574,1.00422196764858,0.5460580798666143,8.291463864316714,2.1936589012916663,0.3634963913645341
5,30.0,52.11874152211107,60.4236458993073,59.59033949250861,0.979928791143513,35.0,1.0,0.5488515976472069,7.059738002338363,2.4780388450923243,0.3118530920149772
6,30.623533157033883,55.982396132805306,50.203322005853,33.199133450029244,0.9733971507520562,32.251502161580746,1.0030528605634121,0.5497265827523229,4.504027266559678,1.7751224580156566,0.3583189117411668
7,37.23405652720495,61.39259530174661,50.02721479804902,59.99802604838262,0.9527948840748335,30.277438944013316,1.0995190519664269,0.543788865284176,5.810054949892358,1.4971519536813398,0.41874595612237386
8,52.87293351060433,60.94217562760893,51.834995325433376,53.02431837448322,0.8820224252941883,34.6642237351687,1.0170673142333035,0.5043685867568322,0.500829967621605,2.0147955770407866,0.43100428009590774
9,56.12645297476385,60.40123043068084,53.0420288399011,51.670406221724264,0.9352521638745553,34.9936476202092,1.0279762585442802,0.4982344708795357,0.5,2.43879959109091,0.42907256042228864
10,30.268762707952497,56.23103508307841,56.06777458293058,41.648304830670284,0.98,34.90361877683927,1.0169458192675358,0.55,2.101451368521726,1.739375948759276,0.35866611469669984
11,38.224783796419516,58.6011553874342,57.86107401054431,60.0,0.9733852739640427,34.05092194566817,1.0995017813065449,0.5262715737065123,2.8796201505386168,2.408987881265688,0.40333840515899666
12,30.505140720032514,65.0,50.0,52.0384216290076,0.98,34.951210941255795,1.0768578827951896,0.55,10.0,2.5,0.3761585431523108
13,52.141115805803096,61.74157770360314,64.77168501335319,54.358626443195995,0.8567434972714028,32.9015522245751,1.0129740845339308,0.5489659232683979,0.5,2.1321658540488553,0.4341571268916304
14,30.0,50.3297375055315,65.0,38.03286522994039,0.9693793045187878,34.999994913459766,1.0,0.5485096588455958,4.626411742314653,1.3416910614277253,0.3606340354440669
15,32.522942521410044,55.915758924834414,50.17529680891799,56.121573092630285,0.9797414604559116,34.77699088734507,1.0261060519072704,0.5304859241977782,0.5,1.4184644156359774,0.36589809205261103
16,31.424608691765012,60.7946217867456,59.16525038662219,37.28256371783574,0.9402086780142723,33.32917313396186,1.0391862141805128,0.5437441378622231,3.2734702697173126,1.80541310916135,0.37679559771788373
17,32.18690594801933,58.845764944876784,59.53715540333024,40.83616715464849,0.9326071449637021,31.687864585992447,1.0224115372197855,0.5485988400545807,6.316989889560074,2.087394751782652,0.3948489957362063
18,30.0,65.0,64.99999999765767,60.0,0.9236134359033333,35.0,1.0000467642608792,0.5499987408236207,0.5,1.5189798405530768,0.3509462638731212
19,30.038126265880184,52.954051363059364,50.0,33.316874226842195,0.9701225515331912,32.4812708364154,1.0002010780181956,0.55,0.5,2.5,0.34465066861694654
20,35.2032578311935,57.196375434699924,50.02828317992873,31.88988384303835,0.9695062013365092,33.11532572185595,1.062186975253039,0.5362977858021548,6.6874613031853585,2.4325655190612845,0.4054516003689045
21,32.50632160269859,58.385084610667846,60.79831841251511,59.98102884297723,0.9738203618536008,34.954372434505075,1.0,0.55,9.998310034495022,2.23663063213093,0.32331205782033695
22,30.0,60.63949617590354,64.8479125491724,60.0,0.9730724778377587,35.0,1.0,0.55,0.5,1.3755915522740085,0.31207252902598437
23,30.013603608383473,54.6524367892781,60.38943740394772,36.603919021027615,0.9083292872091753,34.305205813601425,1.0005729577111853,0.5467310758470295,3.9065103763155524,1.5293522535114161,0.38492010437093277
24,30.0,50.00052038708782,63.09713084408645,38.551432415880456,0.9681859993751798,31.25434027563193,1.0,0.55,9.973215888172405,1.2219941115741384,0.34999866673818264
25,30.85574368402524,50.84479210236743,64.28359262161982,58.79391205086087,0.98,35.0,1.00111504894214,0.5499947693850488,2.0936587662539643,2.40276207388135,0.3040785732954739
26,33.590797097035164,58.33758656673803,50.74299742511546,56.986994975368226,0.879417960378221,31.36734919944701,1.0897062748983557,0.5499999953930234,7.439656264352125,1.7120054634754243,0.4118920531258672
27,30.189635987658363,54.78675221567039,51.70991634301296,51.54653753787187,0.9729299007186812,34.72184828914495,1.0866140929118886,0.5451997397332691,4.618289684149226,2.4236489538252597,0.347579358635113
28,30.0,50.77315458895183,61.16891244114523,42.6531684104423,0.9025389359689944,33.13389217931098,1.0,0.55,0.5,1.5604379619113986,0.3507327356370611
29,36.75788930466134,61.42436075687408,57.27160744877449,40.55599470388895,0.9798828809876384,33.09547058183668,1.0724386674887714,0.5223159687478591,8.590422775933092,2.193793540742666,0.39935393413507503
30,32.82361685747304,58.09456087435147,63.67106466701491,44.59235474778289,0.919385344044692,32.48115686690561,1.0584774722301877,0.5464908270500409,5.644552684189353,1.6053900939731862,0.3934173647374392
