,iteration,obj_variable,MAE,RMSE,R^2,Pearson r,Data_set,prms
36,13,Irrigation,88.21964254248752,125.32505699996943,-0.337555417456578,0.44745482852071594,with_ET_full_data,"{'SMT1': 30.074058163095877, 'SMT2': 53.77560781424517, 'SMT3': 63.49235236340079, 'SMT4': 50.054289127996114, 'CCx': 0.8972955305076216, 'WP': 32.49855048321892, 'Kcb': 1.010239779768783, 'HI0': 0.5369565355163034, 'a_HI': 7.085521621668752, 'Zmax': 1.9825431935835416}"
37,13,Yield,2.31482896823761,3.2840668090644742,-0.516325319193865,0.40226679175793717,with_ET_full_data,"{'SMT1': 30.074058163095877, 'SMT2': 53.77560781424517, 'SMT3': 63.49235236340079, 'SMT4': 50.054289127996114, 'CCx': 0.8972955305076216, 'WP': 32.49855048321892, 'Kcb': 1.010239779768783, 'HI0': 0.5369565355163034, 'a_HI': 7.085521621668752, 'Zmax': 1.9825431935835416}"
38,13,ET,66.47075532411127,83.40388946945558,-1.0659706249317757,-0.06237277304624694,with_ET_full_data,"{'SMT1': 30.074058163095877, 'SMT2': 53.77560781424517, 'SMT3': 63.49235236340079, 'SMT4': 50.054289127996114, 'CCx': 0.8972955305076216, 'WP': 32.49855048321892, 'Kcb': 1.010239779768783, 'HI0': 0.5369565355163034, 'a_HI': 7.085521621668752, 'Zmax': 1.9825431935835416}"
39,14,Irrigation,95.4565417441342,132.50123703262207,-0.4951192350739071,0.43271439765395325,with_ET_full_data,"{'SMT1': 30.038627887113236, 'SMT2': 51.30594242681677, 'SMT3': 61.56882807766551, 'SMT4': 53.51045032102662, 'CCx': 0.8872783080173148, 'WP': 34.48132783068609, 'Kcb': 1.000000672626285, 'HI0': 0.5175259013156123, 'a_HI': 9.559908383832646, 'Zmax': 2.1290420582703424}"
40,14,Yield,2.3493744719535186,3.4544550221997268,-0.6777509929938539,0.3381370375372761,with_ET_full_data,"{'SMT1': 30.038627887113236, 'SMT2': 51.30594242681677, 'SMT3': 61.56882807766551, 'SMT4': 53.51045032102662, 'CCx': 0.8872783080173148, 'WP': 34.48132783068609, 'Kcb': 1.000000672626285, 'HI0': 0.5175259013156123, 'a_HI': 9.559908383832646, 'Zmax': 2.1290420582703424}"
41,14,ET,66.66628932387036,83.79907597021767,-1.0855950802096141,-0.05585058504521889,with_ET_full_data,"{'SMT1': 30.038627887113236, 'SMT2': 51.30594242681677, 'SMT3': 61.56882807766551, 'SMT4': 53.51045032102662, 'CCx': 0.8872783080173148, 'WP': 34.48132783068609, 'Kcb': 1.000000672626285, 'HI0': 0.5175259013156123, 'a_HI': 9.559908383832646, 'Zmax': 2.1290420582703424}"
42,15,Irrigation,93.38392742585629,126.93882630103708,-0.37222371294676004,0.47982793704449356,with_ET_full_data,"{'SMT1': 31.53099053704402, 'SMT2': 57.02402158813477, 'SMT3': 50.17955318042424, 'SMT4': 30.309007092767377, 'CCx': 0.98, 'WP': 30.0, 'Kcb': 1.0000000044984343, 'HI0': 0.5499090715038324, 'a_HI': 5.108993242913548, 'Zmax': 2.4980679894684585}"
43,15,Yield,2.523974488278038,3.626776190717685,-0.8493109092485978,0.4674098510446863,with_ET_full_data,"{'SMT1': 31.53099053704402, 'SMT2': 57.02402158813477, 'SMT3': 50.17955318042424, 'SMT4': 30.309007092767377, 'CCx': 0.98, 'WP': 30.0, 'Kcb': 1.0000000044984343, 'HI0': 0.5499090715038324, 'a_HI': 5.108993242913548, 'Zmax': 2.4980679894684585}"
44,15,ET,65.06844211834296,80.55923377628822,-0.9274458590256109,-0.046646812574326194,with_ET_full_data,"{'SMT1': 31.53099053704402, 'SMT2': 57.02402158813477, 'SMT3': 50.17955318042424, 'SMT4': 30.309007092767377, 'CCx': 0.98, 'WP': 30.0, 'Kcb': 1.0000000044984343, 'HI0': 0.5499090715038324, 'a_HI': 5.108993242913548, 'Zmax': 2.4980679894684585}"
45,16,Irrigation,96.2842177482795,133.5169712236489,-0.5181298062351165,0.41842798229677103,with_ET_full_data,"{'SMT1': 32.0668928249008, 'SMT2': 56.48184076889151, 'SMT3': 50.0, 'SMT4': 36.964997323081136, 'CCx': 0.9799398305677532, 'WP': 30.25838797981477, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 4.792016008952011, 'Zmax': 1.8106148803071105}"
46,16,Yield,2.374740397496863,3.3998116286996845,-0.6250926634893392,0.4633880016895157,with_ET_full_data,"{'SMT1': 32.0668928249008, 'SMT2': 56.48184076889151, 'SMT3': 50.0, 'SMT4': 36.964997323081136, 'CCx': 0.9799398305677532, 'WP': 30.25838797981477, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 4.792016008952011, 'Zmax': 1.8106148803071105}"
47,16,ET,67.14652962256932,83.21873970022476,-1.0568082366524072,-0.081145212818636,with_ET_full_data,"{'SMT1': 32.0668928249008, 'SMT2': 56.48184076889151, 'SMT3': 50.0, 'SMT4': 36.964997323081136, 'CCx': 0.9799398305677532, 'WP': 30.25838797981477, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 4.792016008952011, 'Zmax': 1.8106148803071105}"
48,17,Irrigation,88.06350468657637,121.77869678931299,-0.2629280448754432,0.4978673722821652,with_ET_full_data,"{'SMT1': 30.0844197444374, 'SMT2': 62.49047002528952, 'SMT3': 63.61068604984898, 'SMT4': 40.05610449488934, 'CCx': 0.960234973498049, 'WP': 33.204554697846994, 'Kcb': 1.000049530391473, 'HI0': 0.5260660550622696, 'a_HI': 2.887987981967111, 'Zmax': 2.260708140194261}"
