,iteration,obj_variable,MAE,RMSE,R^2,Pearson r,Data_set,prms
73,25,Yield,2.0606850338979217,3.019782879400551,-0.2820939675617198,0.44684643610331065,withoutET_full_data,"{'SMT1': 30.04834389949347, 'SMT2': 64.99785755740238, 'SMT3': 54.2542381028146, 'SMT4': 59.05538411071391, 'CCx': 0.9793136934704948, 'WP': 30.008533354833904, 'Kcb': 1.0000365710904535, 'HI0': 0.5499865220230782, 'a_HI': 7.777694965798017, 'Zmax': 2.1443361646421413}"
74,25,ET,73.29717373395123,90.82296633042502,-1.4498692030536282,-0.11561728976406369,withoutET_full_data,"{'SMT1': 30.04834389949347, 'SMT2': 64.99785755740238, 'SMT3': 54.2542381028146, 'SMT4': 59.05538411071391, 'CCx': 0.9793136934704948, 'WP': 30.008533354833904, 'Kcb': 1.0000365710904535, 'HI0': 0.5499865220230782, 'a_HI': 7.777694965798017, 'Zmax': 2.1443361646421413}"
75,26,Irrigation,89.43380043297402,126.47461344488359,-0.3622056727286993,0.4218970497313073,withoutET_full_data,"{'SMT1': 31.009774972661756, 'SMT2': 53.02789426358561, 'SMT3': 51.38937431915625, 'SMT4': 57.5127391200908, 'CCx': 0.98, 'WP': 30.129916797779742, 'Kcb': 1.0008840209144385, 'HI0': 0.55, 'a_HI': 10.0, 'Zmax': 1.8640128930683828}"
76,26,Yield,2.040986979426992,3.000254247231709,-0.2655652402566706,0.46933738397187996,withoutET_full_data,"{'SMT1': 31.009774972661756, 'SMT2': 53.02789426358561, 'SMT3': 51.38937431915625, 'SMT4': 57.5127391200908, 'CCx': 0.98, 'WP': 30.129916797779742, 'Kcb': 1.0008840209144385, 'HI0': 0.55, 'a_HI': 10.0, 'Zmax': 1.8640128930683828}"
77,26,ET,66.74917781394883,83.96906716931618,-1.0940651593700017,-0.07508318982552199,withoutET_full_data,"{'SMT1': 31.009774972661756, 'SMT2': 53.02789426358561, 'SMT3': 51.38937431915625, 'SMT4': 57.5127391200908, 'CCx': 0.98, 'WP': 30.129916797779742, 'Kcb': 1.0008840209144385, 'HI0': 0.55, 'a_HI': 10.0, 'Zmax': 1.8640128930683828}"
78,27,Irrigation,94.12712850600325,138.4530520911766,-0.6324542949231213,0.3198670048417924,withoutET_full_data,"{'SMT1': 31.38810035187998, 'SMT2': 55.92694577257908, 'SMT3': 53.230102281490346, 'SMT4': 41.261951174451426, 'CCx': 0.9752153466098448, 'WP': 30.453041308084813, 'Kcb': 1.0017982082689627, 'HI0': 0.5450009705315877, 'a_HI': 1.4307576585639858, 'Zmax': 1.636005633700334}"
79,27,Yield,2.22980851018461,3.218863907047154,-0.4567118395862435,0.4431398995611176,withoutET_full_data,"{'SMT1': 31.38810035187998, 'SMT2': 55.92694577257908, 'SMT3': 53.230102281490346, 'SMT4': 41.261951174451426, 'CCx': 0.9752153466098448, 'WP': 30.453041308084813, 'Kcb': 1.0017982082689627, 'HI0': 0.5450009705315877, 'a_HI': 1.4307576585639858, 'Zmax': 1.636005633700334}"
80,27,ET,66.4082357953008,83.09338589988113,-1.0506164932043625,-0.09674294471194693,withoutET_full_data,"{'SMT1': 31.38810035187998, 'SMT2': 55.92694577257908, 'SMT3': 53.230102281490346, 'SMT4': 41.261951174451426, 'CCx': 0.9752153466098448, 'WP': 30.453041308084813, 'Kcb': 1.0017982082689627, 'HI0': 0.5450009705315877, 'a_HI': 1.4307576585639858, 'Zmax': 1.636005633700334}"
81,28,Irrigation,86.93603484637423,121.88107216792496,-0.265052342248588,0.4892160906651686,withoutET_full_data,"{'SMT1': 30.013281933742924, 'SMT2': 61.29204629263493, 'SMT3': 57.028526521168736, 'SMT4': 38.04176771091942, 'CCx': 0.9647242244056264, 'WP': 32.760869825896634, 'Kcb': 1.0008633595054388, 'HI0': 0.5136415598648078, 'a_HI': 3.916521909692967, 'Zmax': 2.011317136485012}"
82,28,Yield,2.44229296759881,3.529050547039481,-0.7509920624831845,0.43797103240060614,withoutET_full_data,"{'SMT1': 30.013281933742924, 'SMT2': 61.29204629263493, 'SMT3': 57.028526521168736, 'SMT4': 38.04176771091942, 'CCx': 0.9647242244056264, 'WP': 32.760869825896634, 'Kcb': 1.0008633595054388, 'HI0': 0.5136415598648078, 'a_HI': 3.916521909692967, 'Zmax': 2.011317136485012}"
83,28,ET,65.93827436932195,81.6075477328188,-0.9779357925901548,-0.0474195524225726,withoutET_full_data,"{'SMT1': 30.013281933742924, 'SMT2': 61.29204629263493, 'SMT3': 57.028526521168736, 'SMT4': 38.04176771091942, 'CCx': 0.9647242244056264, 'WP': 32.760869825896634, 'Kcb': 1.0008633595054388, 'HI0': 0.5136415598648078, 'a_HI': 3.916521909692967, 'Zmax': 2.011317136485012}"
84,29,Irrigation,94.26479850058269,132.08384430814783,-0.4857145081354457,0.3988006395810025,withoutET_full_data,"{'SMT1': 30.052122878673902, 'SMT2': 52.175805438590146, 'SMT3': 55.12419568638873, 'SMT4': 47.97543412614937, 'CCx': 0.98, 'WP': 30.64818858436547, 'Kcb': 1.0000680874639372, 'HI0': 0.5424867387130177, 'a_HI': 3.5324735543643655, 'Zmax': 1.8581558556842075}"
85,29,Yield,2.1406448034829877,3.10278642788488,-0.35354340093118064,0.4220482267056449,withoutET_full_data,"{'SMT1': 30.052122878673902, 'SMT2': 52.175805438590146, 'SMT3': 55.12419568638873, 'SMT4': 47.97543412614937, 'CCx': 0.98, 'WP': 30.64818858436547, 'Kcb': 1.0000680874639372, 'HI0': 0.5424867387130177, 'a_HI': 3.5324735543643655, 'Zmax': 1.8581558556842075}"
86,29,ET,64.4071408244795,81.5916008181108,-0.9771628520361706,-0.07802352949648646,withoutET_full_data,"{'SMT1': 30.052122878673902, 'SMT2': 52.175805438590146, 'SMT3': 55.12419568638873, 'SMT4': 47.97543412614937, 'CCx': 0.98, 'WP': 30.64818858436547, 'Kcb': 1.0000680874639372, 'HI0': 0.5424867387130177, 'a_HI': 3.5324735543643655, 'Zmax': 1.8581558556842075}"
87,30,Irrigation,85.03020447850848,119.89631453174358,-0.2241866251925817,0.48061683358297175,withoutET_full_data,"{'SMT1': 30.049851111293293, 'SMT2': 62.20029571725633, 'SMT3': 58.16182000366859, 'SMT4': 50.392445850102575, 'CCx': 0.9799054959532248, 'WP': 30.81442789126106, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 2.7525068078497523, 'Zmax': 1.6049488097177511}"
88,30,Yield,2.2792244908910373,3.2934960670145967,-0.5250452079514356,0.4128403716669519,withoutET_full_data,"{'SMT1': 30.049851111293293, 'SMT2': 62.20029571725633, 'SMT3': 58.16182000366859, 'SMT4': 50.392445850102575, 'CCx': 0.9799054959532248, 'WP': 30.81442789126106, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 2.7525068078497523, 'Zmax': 1.6049488097177511}"
89,30,ET,69.05916630475248,84.84274112071441,-1.1378681480534967,-0.06943756854602558,withoutET_full_data,"{'SMT1': 30.049851111293293, 'SMT2': 62.20029571725633, 'SMT3': 58.16182000366859, 'SMT4': 50.392445850102575, 'CCx': 0.9799054959532248, 'WP': 30.81442789126106, 'Kcb': 1.0, 'HI0': 0.55, 'a_HI': 2.7525068078497523, 'Zmax': 1.6049488097177511}"
