,R2 (Yield),R2 (Irrigation),smt_1,smt_2,smt_3,smt_4,CCx,WP,Kcb,HI0,a_HI,Zmax
12,-0.4633045131372615,0.39367764584430975,59.92549215646479,64.8738840634097,50.505085364501205,59.95483125017211,0.9760746867330693,32.76482924319589,1.0100055233980123,0.495569575772241,0.5676742228998372,1.2007780697625785
13,0.20016770444019227,-0.08906994957856673,32.98912254958925,64.41972821225191,50.543335926107204,59.97709979599415,0.9233852320664926,32.038778709584015,1.0075440611923014,0.5217590128337644,8.858143387645336,1.8352439642519367
14,-0.027212595371471027,0.1067493478940933,30.261639746234355,64.8139148081872,50.49610754276236,59.961328882983544,0.9650983348950698,31.937773856384872,1.0244970030916063,0.49550638112646905,0.6017646726587536,1.2040108040480817
15,-0.8380268667743871,0.450416854184541,59.99369057698894,63.50126523861946,50.569115975220136,59.987375341226226,0.9677116630900746,31.51105688117812,1.079990362849154,0.49036276663095163,4.12087650395647,1.2030112495203527
16,-0.708823706701623,0.44273750624560293,58.26634434371882,63.598670989936885,51.75763077785131,58.451712029151516,0.9735547093938717,32.00390077573851,1.0584386755554898,0.4743706685147473,0.8252815822356282,1.2041060537820627
17,-0.34449000208923564,0.31639804021747975,30.351490744066723,63.585302382387184,50.58138775961513,59.77838497205659,0.9572414800310843,33.56014593953892,1.0990946441152447,0.4560692261553375,0.8459657165282042,1.2009299497030557
18,-0.0662457551750526,0.1445832235321105,31.096773213217965,64.65569851638807,50.64810119807709,59.75422828515805,0.9751806197092929,30.173678326028153,1.027691670901831,0.5398140403978748,6.059805348983577,1.2324903462055745
19,0.1850293531115429,-0.033206181957765146,30.176948822159627,63.43841776941656,50.479244116088815,59.74690699414986,0.9231663578861107,30.100930545979235,1.021692678456845,0.5429176025161021,8.47727102169658,1.83874992906023
20,0.13587958704178293,0.04658431352559167,32.970287029561035,63.60326149891504,50.69311519189935,59.98397327637997,0.9229976024247333,30.021706002897524,1.0400894422445015,0.5455726553222869,5.086771095155194,1.8388381425038816
21,-0.04171883375724694,0.13234577409633308,31.48047632976707,64.5767486212977,50.50892600562934,59.98716472117578,0.9735718947090711,33.14237428307352,1.027691670901831,0.4771441946279365,0.8543704042553344,1.2324911936302887
22,0.10309329708423254,0.05536614957021768,30.270802524571273,63.54950551142105,50.93486020641649,59.99744193864028,0.9231663578861107,30.0488553879306,1.0396515387707619,0.5429168640567067,8.968863458862483,1.83874992906023
23,-0.2550649734118975,0.252908148617478,30.079280479054944,64.17072756674133,50.629698458067665,59.99041384044301,0.9693197279409447,31.955956648285053,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2127506221188527
24,-0.5714431900725123,0.41956535324482014,58.44738876033654,64.57965152651379,50.580200285798675,59.995718903677435,0.9723911701942968,33.137166431629026,1.0321411403795882,0.49117736341948326,0.9490787867769687,1.2046113538336818
25,-0.4858976741453882,0.40057457518338124,59.92549215646479,64.78500205348536,50.49728056421732,59.9633181816948,0.9765001964562523,33.20463530177818,1.0100566349276998,0.49621993542919735,0.5774793186682223,1.2007817692677911
26,0.024664495947657183,0.07426930923508246,32.965508289563445,63.601607322380936,50.69450511328026,59.98450271776379,0.9229976024247333,30.021669399916426,1.0419636136801214,0.5429535591765136,9.028216090274931,1.83874992906023
27,-0.1692789705112694,0.19270149909510292,33.02195269554673,64.89969542078481,50.48927138602837,59.978805086434456,0.9728116603071107,31.97677523485733,1.0424846863131463,0.49312176793279494,8.858073414083847,1.2005922960727857
28,0.15127994590900218,-0.027255622684681624,30.176948822159627,63.54950551142105,50.477645923392096,59.99299863085624,0.9231663578861107,32.145501134650324,1.021692678456845,0.5422520588026869,8.460364099775783,1.835213662419284
29,-0.16995826630067135,0.21886200757517715,30.029049993373235,64.98007957682138,50.48905250316664,59.961362472273564,0.9667082003069314,31.95066917405564,1.0598794333429842,0.49632160732050995,0.5419849015129463,1.2030518815225324
30,0.10076237778289598,0.06049463804432553,30.176948822159627,63.54950551142105,50.93486020641649,59.997251454842655,0.9231663578861107,30.0488553879306,1.0396515387707619,0.5429176025161021,8.968863458862483,1.83874992906023
31,-0.17548547178633478,0.2306790033083883,30.157616199961296,64.72113245435114,50.488878676850156,59.961338674445436,0.9725096005423314,31.912019029010647,1.0603150712114529,0.4841849476074018,0.5457387287980446,1.200606495979165
32,-0.34449000208923564,0.31639804021747975,30.351490744066723,63.585302382387184,50.58138775961513,59.77838497205659,0.9572414800310843,33.56014593953892,1.0990946441152447,0.4560692261553375,0.8459657165282042,1.2009299497030557
33,-0.3314410470986686,0.304402796163906,33.2488155581707,64.92581164042137,50.577411782261834,59.74945654669095,0.9721254983827301,31.16359688967981,1.0911464048824264,0.4898039146300992,0.6403642652330768,1.2345937861663001
34,-0.7524182691093684,0.4469664747767488,59.9495436968221,64.0334383094685,50.33120176993639,59.997571565217946,0.9668057510030218,31.957249373624514,1.059555148880411,0.4980724527810922,4.020776489806337,1.20305364688269
35,-0.5779829909758611,0.4198353855042254,58.44738876033654,64.57615120594801,50.48672269268303,59.914243420518495,0.9723911701942968,32.54578836050554,1.0321411403795882,0.4979175079498474,0.5601103909467342,1.2030508869349903
36,-0.42994865532940385,0.3779628168830682,58.487752245252274,64.41732954111997,50.495586038843825,59.9906412298645,0.9735875233548832,33.17540721656616,1.0091297743705674,0.4828345064441961,0.5317920211241527,1.2022038216142887
37,-0.5025606247183005,0.4128858252023263,59.97550983631117,64.65402477286813,50.49720224926539,59.93641083779257,0.9760746867330693,32.991197678125395,1.010057499252472,0.49621993542919735,4.6474273319424455,1.2007817692677911
38,-0.22431462574693573,0.24554212243514062,30.089090962378418,64.81235290824296,50.207767557180006,59.99707749084821,0.9618026664274802,31.900538571946516,1.0618059209712905,0.49642510444142934,3.894611364551939,1.2038924004328406
39,-0.6004553262179197,0.4301693513718088,58.47364468145357,64.0341181234609,50.50345355841822,59.964856549550376,0.9668088105767185,32.26706812259286,1.0329253821693478,0.4981133394881851,4.7257192235923275,1.2029289596479968
40,0.0561423503820665,0.06737495963052187,30.094408969621142,64.7846012832994,50.63393958740945,59.99695386400328,0.9229594759974089,30.048435192654747,1.0406594660661408,0.5411050875267281,4.578533340112246,1.854210576255699
41,-0.0965891314397973,0.18854477555517768,30.157719918958723,64.89969542078481,50.49923831900751,59.95435154676091,0.9725067648311048,31.910739821693824,1.0420921158251235,0.4955594004937799,0.8250750768911879,1.200610504887451
42,-0.1265489747817896,0.1909223664238393,30.15522267915064,64.89969542078481,50.488878676850156,59.95435154676091,0.9725096005423314,31.912315212009947,1.0420815912923609,0.4955594004937799,0.8250750768911879,1.200610504887451
43,0.024664495947657183,0.07426930923508246,32.965508289563445,63.601607322380936,50.69450511328026,59.98450271776379,0.9229976024247333,30.021669399916426,1.0419636136801214,0.5429535591765136,9.028216090274931,1.83874992906023
44,-0.31791116786451545,0.3031820393869801,33.01579500269004,64.92581164042137,50.57983795482378,59.73717898015171,0.9706125656454008,31.14345114616873,1.0911464048824264,0.4898039146300992,3.8003585328687315,1.2318972750423616
45,-0.3174707288492198,0.2873572354372993,33.01579500269004,64.7825202402313,50.57879028021274,59.73717898015171,0.9706125656454008,31.14345114616873,1.0911464048824264,0.48982271463199334,3.3339955560896923,1.2318972750423616
46,-0.1664933310670722,0.19133048556743815,33.02195269554673,64.89969542078481,50.48927138602837,59.93637205534292,0.9728116603071107,31.98889156910601,1.0424846863131463,0.49312176793279494,8.858073414083847,1.2007792596691373
47,-0.4290761504198408,0.3585058805770963,57.62377642777644,64.46066956910481,50.499125626687764,59.99891515631441,0.9646180847895798,31.962796499946375,1.0000786505766568,0.5165834677490001,4.5649235201546325,1.200133742346172
48,-0.5313811032890556,0.4132930656449526,59.92549215646479,64.62098238491008,50.49728056421732,59.93641083779257,0.9760746867330693,32.991197678125395,1.010057499252472,0.49621993542919735,4.655031275777999,1.2007817692677911
49,-0.5313811032890556,0.4132930656449526,59.92549215646479,64.62098238491008,50.49728056421732,59.93641083779257,0.9760746867330693,32.991197678125395,1.010057499252472,0.49621993542919735,4.655031275777999,1.2007817692677911
50,0.1383912604122376,0.026515315184842625,32.9624257700507,64.78984358683701,50.69451779733543,59.98389182331888,0.9229976024247333,30.01480843942584,1.0400894422445015,0.54683116139187,6.352763815410889,1.8614998012239146
51,0.02610504897087018,0.06816407550051762,32.877910853282536,63.601607322380936,50.69450511328026,59.984310769819665,0.9229976024247333,30.021669399916426,1.0419636136801214,0.5429542976359091,8.77095228461677,1.83874992906023
52,-0.4992241851953252,0.4058044288553495,59.92549215646479,64.83538035814567,50.53847972415435,59.93632645449987,0.9761188093110695,32.98413377078617,1.010057499252472,0.49653380982726003,3.96406190087773,1.2008056443491226
53,-0.4384252822362862,0.378409606264402,58.487752245252274,64.42815386626182,50.48900563084881,59.91249866976101,0.9735875233548832,32.57622936950059,1.0091297743705674,0.4980812828192638,0.5629958952894483,1.2029394929864257
54,-0.2856797106053861,0.2779503400999146,30.079280479054944,64.81659768225731,50.64295839738114,59.99041384044301,0.9585602916735102,31.949472654353883,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2037434373979783
55,-0.09198017379910417,0.18060616826209575,30.15692026984841,64.84085775847741,50.49923831900751,59.955098517868116,0.9725067648311048,31.829259177156807,1.0420921158251235,0.4955594004937799,0.5551576003764511,1.200610504887451
56,0.05218340675982169,0.06766448937536584,30.159665983048267,64.7846012832994,50.63393958740945,59.99700888839588,0.9229594759974089,30.038926533769526,1.0406594660661408,0.5289893363130587,1.0674153823330361,1.854210576255699
57,-0.1265489747817896,0.1909223664238393,30.15522267915064,64.90165127676849,50.488878676850156,59.95435154676091,0.9725096005423314,31.912315212009947,1.0420815912923609,0.4955594004937799,0.8250750768911879,1.200610504887451
58,-0.30468471188520785,0.2812694676298152,30.143855509465304,64.90449834081777,50.64732823322585,59.99382622536348,0.958975888646338,32.51982408857093,1.0799497073124034,0.4777187542230839,3.7288048880126583,1.2014299435925013
59,-0.4384252822362862,0.378409606264402,58.487752245252274,64.42815386626182,50.48900563084881,59.91249866976101,0.9735875233548832,32.57622936950059,1.0091297743705674,0.4980812828192638,0.5629958952894483,1.2029394929864257
60,0.20016770444019227,-0.08906994957856673,32.98912254958925,64.41972821225191,50.543335926107204,59.97709979599415,0.9233852320664926,32.038778709584015,1.0075440611923014,0.5217590128337644,8.858143387645336,1.8352439642519367
61,-0.2622707898144452,0.25699468941043646,30.096176612818198,64.17072756674133,50.49906893382891,59.99041384044301,0.9693197279409447,31.944127151248914,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2123790329823734
