MAE (Yield),MAE (Irrigation),smt_1,smt_2,smt_3,smt_4,CCx,WP,Kcb,HI0,a_HI,Zmax
2.2749244561298325,41.59174946677965,54.74237563484584,33.655761116279166,54.09811970502882,59.550264398315285,0.9614964308871564,30.488434592032487,1.0609911918183184,0.5195776220601007,0.5000140283254781,1.20967983915292
2.2482923186969925,42.00705631084746,54.78311979998583,33.65295608649002,54.16023113099157,59.56157771276358,0.9614956539835565,30.68906904294527,1.0609904848401108,0.5189423648656922,0.5000027313557383,1.2096801630309912
1.5712572807334035,54.26350228721356,47.33393454054825,30.262299712248577,34.79766706389105,59.99920374055891,0.9443562033351899,30.99398532112037,1.027501304702146,0.5328427109976255,1.8337821039263875,1.217640602108595
1.6179798269023786,50.774943974501696,37.49545219560459,32.07926264417108,34.33617129857064,59.99986985625632,0.9711997833079644,30.82144790031012,1.0907777470642805,0.4944746626231792,0.5000706685038614,1.2019542654670348
2.134564679017413,42.9317679947288,54.75415056383204,33.675622684050644,54.003189887280946,59.55474136387044,0.9634309687776382,30.000706902750583,1.0610140334889517,0.5269226598699344,0.5000289899650201,1.2096618326664725
1.7299034991085152,45.89361918925424,30.57496422350937,49.7965099668852,50.10774952719478,59.98854849655237,0.9484678907037751,30.07435042330193,1.0535171431822778,0.5334483945692579,3.1725034594074053,1.2836857202159129
2.2728624940078994,41.64660767355932,54.74236831036339,33.658159515288844,54.080078181055356,59.521093042939384,0.961495773815806,30.012232604157234,1.0609904880355325,0.5190038713070205,0.500797944698493,1.209680473219945
1.5932129236572683,52.655608974877964,48.67279689468763,30.193259688381637,34.92570515289768,58.6336124713667,0.9757462826939316,32.591867904458844,1.0391652233295623,0.49222624707417256,1.3080846347439947,1.2517253414724467
2.154926478161447,42.02567220489829,54.992221331802874,33.58682108288771,54.01185536449303,59.56316034943738,0.9634034376526853,30.010949216657387,1.0609908807872193,0.5270792799405479,0.5015541915533565,1.209661891788692
2.13795143013412,42.52498833371185,54.7423712749826,33.67561985072269,54.003189887280946,59.56239975126502,0.9635058641286909,30.007022383375794,1.0610140334889517,0.5251803785775987,0.5000109597102085,1.2096618326664725
2.269866562842504,41.795139297288124,54.70266599014223,33.65528249684153,54.09845888408269,59.56118037504528,0.9614963740655342,30.019402049949665,1.060990734660945,0.5310406784695807,0.5146845424788804,1.2096804735701439
1.881072371538926,43.36459503246102,31.425060211565373,52.22850855168421,48.77539695844262,59.83163612199098,0.8797849674064339,30.313371037485503,1.0556063278357293,0.549995293446671,1.8392815308929074,1.2541057065350998
1.9268910108431558,42.98077959603389,31.426397233050036,52.75923532796349,48.70979735551568,59.864632078600906,0.8799471999303442,30.348359267634763,1.0556251400780206,0.5499964756179048,5.058891224452388,1.2541037745113623
1.6760446604437025,48.31130178381016,34.30787972897432,30.14106535647795,34.637913420517386,59.22750487633344,0.9475880155124626,31.577516286238097,1.0921051811924891,0.4885933885872327,0.5333325016429918,1.2022928708870473
1.7429103736192677,43.85972088416949,30.570924056432702,49.74754892432884,50.10774846746837,59.96050875485285,0.9484676847793002,30.092636879333124,1.0535172402934707,0.5324987644372924,5.526861600416286,1.284131048834797
1.7361200245408215,44.26650054518644,30.57073800018549,49.75866948408466,50.107748837381415,59.98857510784564,0.9484680094499222,30.09285283524438,1.0535171431822778,0.5324173577692798,3.4483725473323728,1.2836857202159129
1.6357864786980358,49.317885230464405,34.2832889948459,30.094372842015627,34.08198437283505,59.71471332058192,0.9735695557660683,30.696723839466532,1.090740823260902,0.4939129133728895,0.557863425411833,1.2053860038325026
1.5514263871224587,55.7647074363661,47.13999059568727,30.4946235265721,33.91817984515613,59.67434417149049,0.9436396235665776,32.09582076109258,1.0274135837130505,0.5178649860232333,2.1931665028139578,1.2114925188284749
1.6133992451501573,51.18864192637965,37.49545219560459,32.0613910021269,34.33339732497218,59.99746987330043,0.9711997833079644,30.88409412208897,1.0908523433396238,0.4922525482576028,0.5004335426965179,1.2019542654670348
1.5634570498662828,54.94262093128135,47.226445654636684,30.13089227016206,33.91815989474607,59.63974702693054,0.9438472493856026,32.10772207807651,1.027413082009438,0.5177736413790777,2.1448856236644835,1.2118832389570087
1.5758219411849257,53.66185997873898,47.258373443914344,30.262299712248577,34.79766706389105,59.99784851869879,0.9443562033351899,30.478208566761943,1.027501304702146,0.5397220008559952,1.7769084555170707,1.2175033931512154
1.6446771488026735,48.70771573893898,34.30075103932049,30.193333804937048,34.08217695290012,59.714676204116905,0.9735695557660683,30.69913473441641,1.0907407543366445,0.4952371685903644,0.5433267700755912,1.2054029667052524
2.4043621479468804,41.19169430745762,52.97162141379885,34.85588403251675,55.438063664092454,57.99241791048556,0.9562478077607967,30.490760454921787,1.0780844258229016,0.5040985337204691,0.5000096983154878,1.2152410154632225
1.5404755275370696,57.79860574145085,47.298748116092206,30.406451035822844,33.89841224438703,59.77768021338735,0.9465224184501639,32.36418721320296,1.029182868636543,0.5121098145037012,2.046995415361319,1.2116788781048036
1.6134406481923198,50.985252095871175,37.49545219560459,32.07513604924604,34.33339732497218,59.990062894030764,0.9711997833079644,30.884156117736673,1.0908523433396238,0.4922525482576028,0.500023784779752,1.2019542654670348
1.729263697136109,47.46587962654237,30.63778834780489,49.849618087062176,50.107749509272026,59.941357387925734,0.9484679823507673,30.471853022852628,1.0535171431822778,0.5301732730051343,5.142256333240632,1.2836788083406043
1.6389037092828993,49.11449539995593,34.2832889948459,30.192979023822335,34.112611354122926,59.71471332058192,0.9735695557660683,30.706214716259634,1.0907423219776229,0.4939129133728895,0.5261855205310437,1.205386054880615
2.2781702560641266,41.388359636271176,54.742886792523464,33.65815856794553,54.108508471552426,59.56120582049801,0.9614956539835565,30.000352923943822,1.0610154148962017,0.5271291020955118,0.5007789978364764,1.2096799871283224
1.6095784163748004,52.045439483352546,48.75100818786152,30.349159912979363,34.93994384160642,58.650042867344126,0.9757479191551636,32.19536299825213,1.0391652233295623,0.4939788248060413,0.5958184820494739,1.251718139206517
1.7471533219453013,43.65633105366102,30.543785071384903,49.763627499131104,50.16603964583091,59.99779461765747,0.9484663532494243,30.01851893389826,1.0535170168500592,0.5309954330443246,5.5261287791334235,1.284131048834797
1.7325975343537274,45.60622007399999,30.63836876697589,50.389104379971194,50.15075904664293,59.871994654073326,0.9484680064334804,30.263428744165644,1.053865009123613,0.5362690535286992,6.234409211038496,1.283273141895485
2.269121450463018,41.9985291277966,54.74655377683094,33.68620113786631,54.01317011334757,59.58071451752984,0.9609892207458255,30.01482719611354,1.0609872850579636,0.5251435014478925,0.5033966139401668,1.2096768142875698
